"Year","OSHPD ID","Facility Name","County Name","ER Service Level Desc","Type","Count"
2015,106361110,"BEAR VALLEY COMMUNITY HOSPITAL","SAN BERNARDINO","STANDBY","ED_Visit",10560
2016,106361110,"BEAR VALLEY COMMUNITY HOSPITAL","SAN BERNARDINO","STANDBY","ED_Admit",151
2016,106361110,"BEAR VALLEY COMMUNITY HOSPITAL","SAN BERNARDINO","STANDBY","ED_Visit",10891
2017,106361110,"BEAR VALLEY COMMUNITY HOSPITAL","SAN BERNARDINO","STANDBY","ED_Admit",138
2017,106361110,"BEAR VALLEY COMMUNITY HOSPITAL","SAN BERNARDINO","STANDBY","ED_Visit",11245
2018,106361110,"BEAR VALLEY COMMUNITY HOSPITAL","SAN BERNARDINO","STANDBY","ED_Admit",100
2018,106361110,"BEAR VALLEY COMMUNITY HOSPITAL","SAN BERNARDINO","STANDBY","ED_Visit",11255
2013,106361144,"CHINO VALLEY MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Admit",5046
2013,106361144,"CHINO VALLEY MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Visit",34451
2014,106361144,"CHINO VALLEY MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Admit",5092
2014,106361144,"CHINO VALLEY MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Visit",37491
2015,106361144,"CHINO VALLEY MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Admit",5690
2015,106361144,"CHINO VALLEY MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Visit",40763
2016,106361144,"CHINO VALLEY MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Admit",5900
2016,106361144,"CHINO VALLEY MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Visit",41048
2017,106361144,"CHINO VALLEY MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Admit",5450
2017,106361144,"CHINO VALLEY MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Visit",41175
2018,106361144,"CHINO VALLEY MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Admit",5172
2018,106361144,"CHINO VALLEY MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Visit",39557
2013,106361166,"MONTCLAIR HOSPITAL MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Admit",2656
2013,106361166,"MONTCLAIR HOSPITAL MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Visit",17723
2014,106361166,"MONTCLAIR HOSPITAL MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Admit",2392
2014,106361166,"MONTCLAIR HOSPITAL MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Visit",18871
2015,106361166,"MONTCLAIR HOSPITAL MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Admit",2226
2015,106361166,"MONTCLAIR HOSPITAL MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Visit",20237
2016,106361166,"MONTCLAIR HOSPITAL MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Admit",2375
2016,106361166,"MONTCLAIR HOSPITAL MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Visit",21119
2017,106361166,"MONTCLAIR HOSPITAL MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Admit",3157
2017,106361166,"MONTCLAIR HOSPITAL MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Visit",22210
2018,106361166,"MONTCLAIR HOSPITAL MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Admit",2599
2018,106361166,"MONTCLAIR HOSPITAL MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Visit",22990
2013,106361223,"KAISER FOUNDATION HOSPITAL - FONTANA","SAN BERNARDINO","BASIC","ED_Admit",13755
2013,106361223,"KAISER FOUNDATION HOSPITAL - FONTANA","SAN BERNARDINO","BASIC","ED_Visit",116301
2014,106361223,"KAISER FOUNDATION HOSPITAL - FONTANA","SAN BERNARDINO","BASIC","ED_Admit",13615
2014,106361223,"KAISER FOUNDATION HOSPITAL - FONTANA","SAN BERNARDINO","BASIC","ED_Visit",124288
2015,106361223,"KAISER FOUNDATION HOSPITAL - FONTANA","SAN BERNARDINO","BASIC","ED_Admit",14235
2015,106361223,"KAISER FOUNDATION HOSPITAL - FONTANA","SAN BERNARDINO","BASIC","ED_Visit",127756
2016,106361223,"KAISER FOUNDATION HOSPITAL - FONTANA","SAN BERNARDINO","BASIC","ED_Admit",15044
2016,106361223,"KAISER FOUNDATION HOSPITAL - FONTANA","SAN BERNARDINO","BASIC","ED_Visit",128742
2017,106361223,"KAISER FOUNDATION HOSPITAL - FONTANA","SAN BERNARDINO","BASIC","ED_Admit",15235
2017,106361223,"KAISER FOUNDATION HOSPITAL - FONTANA","SAN BERNARDINO","BASIC","ED_Visit",127074
2018,106361223,"KAISER FOUNDATION HOSPITAL - FONTANA","SAN BERNARDINO","BASIC","ED_Admit",15624
2018,106361223,"KAISER FOUNDATION HOSPITAL - FONTANA","SAN BERNARDINO","BASIC","ED_Visit",128231
2013,106361246,"LOMA LINDA UNIVERSITY MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Admit",14945
2013,106361246,"LOMA LINDA UNIVERSITY MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Visit",42444
2014,106361246,"LOMA LINDA UNIVERSITY MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Admit",15243
2014,106361246,"LOMA LINDA UNIVERSITY MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Visit",44841
2015,106361246,"LOMA LINDA UNIVERSITY MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Admit",11847
2015,106361246,"LOMA LINDA UNIVERSITY MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Visit",54337
2016,106361246,"LOMA LINDA UNIVERSITY MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Admit",12175
2016,106361246,"LOMA LINDA UNIVERSITY MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Visit",57518
2017,106361246,"LOMA LINDA UNIVERSITY MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Admit",12031
2017,106361246,"LOMA LINDA UNIVERSITY MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Visit",56638
2018,106361246,"LOMA LINDA UNIVERSITY MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Admit",13719
2018,106361246,"LOMA LINDA UNIVERSITY MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Visit",60998
2013,106361266,"MOUNTAINS COMMUNITY HOSPITAL","SAN BERNARDINO","STANDBY","ED_Admit",143
2013,106361266,"MOUNTAINS COMMUNITY HOSPITAL","SAN BERNARDINO","STANDBY","ED_Visit",6694
2014,106361266,"MOUNTAINS COMMUNITY HOSPITAL","SAN BERNARDINO","STANDBY","ED_Admit",115
2014,106361266,"MOUNTAINS COMMUNITY HOSPITAL","SAN BERNARDINO","STANDBY","ED_Visit",7974
2015,106361266,"MOUNTAINS COMMUNITY HOSPITAL","SAN BERNARDINO","STANDBY","ED_Admit",104
2015,106361266,"MOUNTAINS COMMUNITY HOSPITAL","SAN BERNARDINO","STANDBY","ED_Visit",9796
2016,106361266,"MOUNTAINS COMMUNITY HOSPITAL","SAN BERNARDINO","STANDBY","ED_Admit",127
2016,106361266,"MOUNTAINS COMMUNITY HOSPITAL","SAN BERNARDINO","STANDBY","ED_Visit",9749
2017,106361266,"MOUNTAINS COMMUNITY HOSPITAL","SAN BERNARDINO","STANDBY","ED_Admit",249
2017,106361266,"MOUNTAINS COMMUNITY HOSPITAL","SAN BERNARDINO","STANDBY","ED_Visit",9222
2018,106361266,"MOUNTAINS COMMUNITY HOSPITAL","SAN BERNARDINO","STANDBY","ED_Admit",257
2018,106361266,"MOUNTAINS COMMUNITY HOSPITAL","SAN BERNARDINO","STANDBY","ED_Visit",8903
2013,106361308,"REDLANDS COMMUNITY HOSPITAL","SAN BERNARDINO","BASIC","ED_Admit",5867
2013,106361308,"REDLANDS COMMUNITY HOSPITAL","SAN BERNARDINO","BASIC","ED_Visit",32616
2014,106361308,"REDLANDS COMMUNITY HOSPITAL","SAN BERNARDINO","BASIC","ED_Admit",5624
2014,106361308,"REDLANDS COMMUNITY HOSPITAL","SAN BERNARDINO","BASIC","ED_Visit",34320
2015,106361308,"REDLANDS COMMUNITY HOSPITAL","SAN BERNARDINO","BASIC","ED_Admit",5175
2015,106361308,"REDLANDS COMMUNITY HOSPITAL","SAN BERNARDINO","BASIC","ED_Visit",39132
2016,106361308,"REDLANDS COMMUNITY HOSPITAL","SAN BERNARDINO","BASIC","ED_Admit",5001
2016,106361308,"REDLANDS COMMUNITY HOSPITAL","SAN BERNARDINO","BASIC","ED_Visit",41239
2017,106361308,"REDLANDS COMMUNITY HOSPITAL","SAN BERNARDINO","BASIC","ED_Admit",5554
2017,106361308,"REDLANDS COMMUNITY HOSPITAL","SAN BERNARDINO","BASIC","ED_Visit",41724
2018,106361308,"REDLANDS COMMUNITY HOSPITAL","SAN BERNARDINO","BASIC","ED_Admit",6525
2018,106361308,"REDLANDS COMMUNITY HOSPITAL","SAN BERNARDINO","BASIC","ED_Visit",36997
2013,106361318,"SAN ANTONIO REGIONAL HOSPITAL","SAN BERNARDINO","BASIC","ED_Admit",10591
2013,106361318,"SAN ANTONIO REGIONAL HOSPITAL","SAN BERNARDINO","BASIC","ED_Visit",62668
2014,106361318,"SAN ANTONIO REGIONAL HOSPITAL","SAN BERNARDINO","BASIC","ED_Admit",10758
2014,106361318,"SAN ANTONIO REGIONAL HOSPITAL","SAN BERNARDINO","BASIC","ED_Visit",66069
2015,106361318,"SAN ANTONIO REGIONAL HOSPITAL","SAN BERNARDINO","BASIC","ED_Admit",11765
2015,106361318,"SAN ANTONIO REGIONAL HOSPITAL","SAN BERNARDINO","BASIC","ED_Visit",65822
2016,106361318,"SAN ANTONIO REGIONAL HOSPITAL","SAN BERNARDINO","BASIC","ED_Admit",11614
2016,106361318,"SAN ANTONIO REGIONAL HOSPITAL","SAN BERNARDINO","BASIC","ED_Visit",65734
2017,106361318,"SAN ANTONIO REGIONAL HOSPITAL","SAN BERNARDINO","BASIC","ED_Admit",12614
2017,106361318,"SAN ANTONIO REGIONAL HOSPITAL","SAN BERNARDINO","BASIC","ED_Visit",71657
2018,106361318,"SAN ANTONIO REGIONAL HOSPITAL","SAN BERNARDINO","BASIC","ED_Admit",13150
2018,106361318,"SAN ANTONIO REGIONAL HOSPITAL","SAN BERNARDINO","BASIC","ED_Visit",77598
2013,106361323,"COMMUNITY HOSPITAL OF SAN BERNARDINO","SAN BERNARDINO","BASIC","ED_Admit",5642
2013,106361323,"COMMUNITY HOSPITAL OF SAN BERNARDINO","SAN BERNARDINO","BASIC","ED_Visit",47255
2014,106361323,"COMMUNITY HOSPITAL OF SAN BERNARDINO","SAN BERNARDINO","BASIC","ED_Admit",6305
2014,106361323,"COMMUNITY HOSPITAL OF SAN BERNARDINO","SAN BERNARDINO","BASIC","ED_Visit",53975
2015,106361323,"COMMUNITY HOSPITAL OF SAN BERNARDINO","SAN BERNARDINO","BASIC","ED_Admit",6531
2015,106361323,"COMMUNITY HOSPITAL OF SAN BERNARDINO","SAN BERNARDINO","BASIC","ED_Visit",54629
2016,106361323,"COMMUNITY HOSPITAL OF SAN BERNARDINO","SAN BERNARDINO","BASIC","ED_Admit",6749
2016,106361323,"COMMUNITY HOSPITAL OF SAN BERNARDINO","SAN BERNARDINO","BASIC","ED_Visit",60188
2017,106361323,"COMMUNITY HOSPITAL OF SAN BERNARDINO","SAN BERNARDINO","BASIC","ED_Admit",7098
2017,106361323,"COMMUNITY HOSPITAL OF SAN BERNARDINO","SAN BERNARDINO","BASIC","ED_Visit",62117
2018,106361323,"COMMUNITY HOSPITAL OF SAN BERNARDINO","SAN BERNARDINO","BASIC","ED_Admit",7761
2018,106361323,"COMMUNITY HOSPITAL OF SAN BERNARDINO","SAN BERNARDINO","BASIC","ED_Visit",61442
2013,106361339,"ST. BERNARDINE MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Admit",8948
2013,106361339,"ST. BERNARDINE MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Visit",61769
2014,106361339,"ST. BERNARDINE MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Admit",9315
2014,106361339,"ST. BERNARDINE MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Visit",64948
2015,106361339,"ST. BERNARDINE MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Admit",8961
2015,106361339,"ST. BERNARDINE MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Visit",64987
2016,106361339,"ST. BERNARDINE MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Admit",8820
2016,106361339,"ST. BERNARDINE MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Visit",69272
2017,106361339,"ST. BERNARDINE MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Admit",9963
2017,106361339,"ST. BERNARDINE MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Visit",66740
2018,106361339,"ST. BERNARDINE MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Admit",10150
2018,106361339,"ST. BERNARDINE MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Visit",64266
2013,106361343,"ST. MARY MEDICAL CENTER - APPLE VALLEY","SAN BERNARDINO","BASIC","ED_Admit",11702
2013,106361343,"ST. MARY MEDICAL CENTER - APPLE VALLEY","SAN BERNARDINO","BASIC","ED_Visit",64541
2014,106361343,"ST. MARY MEDICAL CENTER - APPLE VALLEY","SAN BERNARDINO","BASIC","ED_Admit",11529
2014,106361343,"ST. MARY MEDICAL CENTER - APPLE VALLEY","SAN BERNARDINO","BASIC","ED_Visit",58787
2015,106361343,"ST. MARY MEDICAL CENTER - APPLE VALLEY","SAN BERNARDINO","BASIC","ED_Admit",10722
2015,106361343,"ST. MARY MEDICAL CENTER - APPLE VALLEY","SAN BERNARDINO","BASIC","ED_Visit",63660
2016,106361343,"ST. MARY MEDICAL CENTER - APPLE VALLEY","SAN BERNARDINO","BASIC","ED_Admit",10604
2016,106361343,"ST. MARY MEDICAL CENTER - APPLE VALLEY","SAN BERNARDINO","BASIC","ED_Visit",68694
2017,106361343,"ST. MARY MEDICAL CENTER - APPLE VALLEY","SAN BERNARDINO","BASIC","ED_Admit",11068
2017,106361343,"ST. MARY MEDICAL CENTER - APPLE VALLEY","SAN BERNARDINO","BASIC","ED_Visit",72688
2018,106361343,"ST. MARY MEDICAL CENTER - APPLE VALLEY","SAN BERNARDINO","BASIC","ED_Admit",10727
2018,106361343,"ST. MARY MEDICAL CENTER - APPLE VALLEY","SAN BERNARDINO","BASIC","ED_Visit",68579
2013,106361370,"VICTOR VALLEY GLOBAL MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Admit",3256
2013,106361370,"VICTOR VALLEY GLOBAL MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Visit",35027
2014,106361370,"VICTOR VALLEY GLOBAL MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Admit",3821
2014,106361370,"VICTOR VALLEY GLOBAL MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Visit",38918
2015,106361370,"VICTOR VALLEY GLOBAL MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Admit",3928
2015,106361370,"VICTOR VALLEY GLOBAL MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Visit",37798
2016,106361370,"VICTOR VALLEY GLOBAL MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Admit",3347
2016,106361370,"VICTOR VALLEY GLOBAL MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Visit",32464
2017,106361370,"VICTOR VALLEY GLOBAL MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Admit",4719
2017,106361370,"VICTOR VALLEY GLOBAL MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Visit",35082
2018,106361370,"VICTOR VALLEY GLOBAL MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Admit",4888
2018,106361370,"VICTOR VALLEY GLOBAL MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Visit",33033
2013,106361458,"COLORADO RIVER MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Admit",463
2013,106361458,"COLORADO RIVER MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Visit",6072
2014,106361458,"COLORADO RIVER MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Admit",574
2014,106361458,"COLORADO RIVER MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Visit",5789
2015,106361458,"COLORADO RIVER MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Admit",475
2015,106361458,"COLORADO RIVER MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Visit",5633
2016,106361458,"COLORADO RIVER MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Admit",441
2016,106361458,"COLORADO RIVER MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Visit",5378
2017,106361458,"COLORADO RIVER MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Admit",502
2017,106361458,"COLORADO RIVER MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Visit",5311
2018,106361458,"COLORADO RIVER MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Admit",451
2018,106361458,"COLORADO RIVER MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Visit",5231
2013,106362041,"HI-DESERT MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Admit",2410
2013,106362041,"HI-DESERT MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Visit",20061
2014,106362041,"HI-DESERT MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Admit",2216
2014,106362041,"HI-DESERT MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Visit",21717
2015,106362041,"HI-DESERT MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Admit",2022
2015,106362041,"HI-DESERT MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Visit",22326
2016,106362041,"HI-DESERT MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Admit",1832
2016,106362041,"HI-DESERT MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Visit",22782
2017,106362041,"HI-DESERT MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Admit",1696
2017,106362041,"HI-DESERT MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Visit",23626
2018,106362041,"HI-DESERT MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Admit",1523
2018,106362041,"HI-DESERT MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Visit",23443
2018,106364014,"LOMA LINDA UNIVERSITY BEHAVIORAL MEDICINE CENTER","SAN BERNARDINO","NOT APPLICABLE","ED_Admit",3
2018,106364014,"LOMA LINDA UNIVERSITY BEHAVIORAL MEDICINE CENTER","SAN BERNARDINO","NOT APPLICABLE","ED_Visit",0
2013,106364144,"DESERT VALLEY HOSPITAL","SAN BERNARDINO","BASIC","ED_Admit",7927
2013,106364144,"DESERT VALLEY HOSPITAL","SAN BERNARDINO","BASIC","ED_Visit",30882
2014,106364144,"DESERT VALLEY HOSPITAL","SAN BERNARDINO","BASIC","ED_Admit",8218
2014,106364144,"DESERT VALLEY HOSPITAL","SAN BERNARDINO","BASIC","ED_Visit",32946
2015,106364144,"DESERT VALLEY HOSPITAL","SAN BERNARDINO","BASIC","ED_Admit",8364
2015,106364144,"DESERT VALLEY HOSPITAL","SAN BERNARDINO","BASIC","ED_Visit",33475
2016,106364144,"DESERT VALLEY HOSPITAL","SAN BERNARDINO","BASIC","ED_Admit",9258
2016,106364144,"DESERT VALLEY HOSPITAL","SAN BERNARDINO","BASIC","ED_Visit",32824
2017,106364144,"DESERT VALLEY HOSPITAL","SAN BERNARDINO","BASIC","ED_Admit",10188
2017,106364144,"DESERT VALLEY HOSPITAL","SAN BERNARDINO","BASIC","ED_Visit",32325
2018,106364144,"DESERT VALLEY HOSPITAL","SAN BERNARDINO","BASIC","ED_Admit",9651
2018,106364144,"DESERT VALLEY HOSPITAL","SAN BERNARDINO","BASIC","ED_Visit",30521
2013,106364231,"ARROWHEAD REGIONAL MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Admit",19473
2013,106364231,"ARROWHEAD REGIONAL MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Visit",92351
2014,106364231,"ARROWHEAD REGIONAL MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Admit",17154
2014,106364231,"ARROWHEAD REGIONAL MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Visit",84601
2015,106364231,"ARROWHEAD REGIONAL MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Admit",15258
2015,106364231,"ARROWHEAD REGIONAL MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Visit",80785
2016,106364231,"ARROWHEAD REGIONAL MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Admit",17230
2016,106364231,"ARROWHEAD REGIONAL MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Visit",76053
2017,106364231,"ARROWHEAD REGIONAL MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Admit",15856
2017,106364231,"ARROWHEAD REGIONAL MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Visit",75438
2018,106364231,"ARROWHEAD REGIONAL MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Admit",18319
2018,106364231,"ARROWHEAD REGIONAL MEDICAL CENTER","SAN BERNARDINO","BASIC","ED_Visit",72540
2013,106364430,"BARSTOW COMMUNITY HOSPITAL","SAN BERNARDINO","BASIC","ED_Admit",1427
2013,106364430,"BARSTOW COMMUNITY HOSPITAL","SAN BERNARDINO","BASIC","ED_Visit",22624
2014,106364430,"BARSTOW COMMUNITY HOSPITAL","SAN BERNARDINO","BASIC","ED_Admit",1670
2014,106364430,"BARSTOW COMMUNITY HOSPITAL","SAN BERNARDINO","BASIC","ED_Visit",24233
2015,106364430,"BARSTOW COMMUNITY HOSPITAL","SAN BERNARDINO","BASIC","ED_Admit",1657
2015,106364430,"BARSTOW COMMUNITY HOSPITAL","SAN BERNARDINO","BASIC","ED_Visit",30812
2016,106364430,"BARSTOW COMMUNITY HOSPITAL","SAN BERNARDINO","BASIC","ED_Admit",1766
2016,106364430,"BARSTOW COMMUNITY HOSPITAL","SAN BERNARDINO","BASIC","ED_Visit",31235
2017,106364430,"BARSTOW COMMUNITY HOSPITAL","SAN BERNARDINO","BASIC","ED_Admit",2614
2017,106364430,"BARSTOW COMMUNITY HOSPITAL","SAN BERNARDINO","BASIC","ED_Visit",30314
2018,106364430,"BARSTOW COMMUNITY HOSPITAL","SAN BERNARDINO","BASIC","ED_Admit",2011
2018,106364430,"BARSTOW COMMUNITY HOSPITAL","SAN BERNARDINO","BASIC","ED_Visit",30320
2014,106364502,"LOMA LINDA UNIVERSITY CHILDREN'S HOSPITAL","SAN BERNARDINO","NOT APPLICABLE","ED_Admit",2
2014,106364502,"LOMA LINDA UNIVERSITY CHILDREN'S HOSPITAL","SAN BERNARDINO","NOT APPLICABLE","ED_Visit",0
2013,106370652,"ALVARADO HOSPITAL MEDICAL CENTER","SAN DIEGO","BASIC","ED_Admit",5114
2013,106370652,"ALVARADO HOSPITAL MEDICAL CENTER","SAN DIEGO","BASIC","ED_Visit",18857
2014,106370652,"ALVARADO HOSPITAL MEDICAL CENTER","SAN DIEGO","BASIC","ED_Admit",4787
2014,106370652,"ALVARADO HOSPITAL MEDICAL CENTER","SAN DIEGO","BASIC","ED_Visit",19942
2015,106370652,"ALVARADO HOSPITAL MEDICAL CENTER","SAN DIEGO","BASIC","ED_Admit",4593
2015,106370652,"ALVARADO HOSPITAL MEDICAL CENTER","SAN DIEGO","BASIC","ED_Visit",20088
2016,106370652,"ALVARADO HOSPITAL MEDICAL CENTER","SAN DIEGO","BASIC","ED_Admit",4436
2016,106370652,"ALVARADO HOSPITAL MEDICAL CENTER","SAN DIEGO","BASIC","ED_Visit",18846
2017,106370652,"ALVARADO HOSPITAL MEDICAL CENTER","SAN DIEGO","BASIC","ED_Admit",3948
2017,106370652,"ALVARADO HOSPITAL MEDICAL CENTER","SAN DIEGO","BASIC","ED_Visit",18176
2018,106370652,"ALVARADO HOSPITAL MEDICAL CENTER","SAN DIEGO","BASIC","ED_Admit",3930
2018,106370652,"ALVARADO HOSPITAL MEDICAL CENTER","SAN DIEGO","BASIC","ED_Visit",17733
2013,106370673,"RADY CHILDREN'S HOSPITAL - SAN DIEGO","SAN DIEGO","BASIC","ED_Admit",7223
2013,106370673,"RADY CHILDREN'S HOSPITAL - SAN DIEGO","SAN DIEGO","BASIC","ED_Visit",70166
2014,106370673,"RADY CHILDREN'S HOSPITAL - SAN DIEGO","SAN DIEGO","BASIC","ED_Admit",7661
2014,106370673,"RADY CHILDREN'S HOSPITAL - SAN DIEGO","SAN DIEGO","BASIC","ED_Visit",68778
2015,106370673,"RADY CHILDREN'S HOSPITAL - SAN DIEGO","SAN DIEGO","BASIC","ED_Admit",8580
2015,106370673,"RADY CHILDREN'S HOSPITAL - SAN DIEGO","SAN DIEGO","BASIC","ED_Visit",82144
2016,106370673,"RADY CHILDREN'S HOSPITAL - SAN DIEGO","SAN DIEGO","BASIC","ED_Admit",8694
2016,106370673,"RADY CHILDREN'S HOSPITAL - SAN DIEGO","SAN DIEGO","BASIC","ED_Visit",86132
2017,106370673,"RADY CHILDREN'S HOSPITAL - SAN DIEGO","SAN DIEGO","BASIC","ED_Admit",9543
2017,106370673,"RADY CHILDREN'S HOSPITAL - SAN DIEGO","SAN DIEGO","BASIC","ED_Visit",90248
2018,106370673,"RADY CHILDREN'S HOSPITAL - SAN DIEGO","SAN DIEGO","BASIC","ED_Admit",8867
2018,106370673,"RADY CHILDREN'S HOSPITAL - SAN DIEGO","SAN DIEGO","BASIC","ED_Visit",84724
2013,106370689,"SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER","SAN DIEGO","BASIC","ED_Admit",852
2013,106370689,"SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER","SAN DIEGO","BASIC","ED_Visit",10944
2014,106370689,"SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER","SAN DIEGO","BASIC","ED_Admit",945
2014,106370689,"SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER","SAN DIEGO","BASIC","ED_Visit",12446
2015,106370689,"SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER","SAN DIEGO","BASIC","ED_Admit",1085
2015,106370689,"SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER","SAN DIEGO","BASIC","ED_Visit",14805
2016,106370689,"SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER","SAN DIEGO","BASIC","ED_Admit",1002
2016,106370689,"SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER","SAN DIEGO","BASIC","ED_Visit",16354
2017,106370689,"SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER","SAN DIEGO","BASIC","ED_Admit",1193
2017,106370689,"SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER","SAN DIEGO","BASIC","ED_Visit",17348
2018,106370689,"SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER","SAN DIEGO","BASIC","ED_Admit",1221
2018,106370689,"SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER","SAN DIEGO","BASIC","ED_Visit",17033
2013,106370694,"SHARP MEMORIAL HOSPITAL","SAN DIEGO","BASIC","ED_Admit",13074
2013,106370694,"SHARP MEMORIAL HOSPITAL","SAN DIEGO","BASIC","ED_Visit",59050
2014,106370694,"SHARP MEMORIAL HOSPITAL","SAN DIEGO","BASIC","ED_Admit",12704
